,Neighborhoods,Residence Type,Residence Name,Venue,LatNeigh,LongNeigh,LatRes,LongRes,LatVen,LongVen
593,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Indonesian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.195274759649146,106.79975161528738
594,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Asian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.189797170219653,106.79597917092046
595,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Pizza Place,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.188948702418078,106.79694367506875
596,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Asian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.192078840952937,106.80578479631318
597,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Noodle House,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.192279349903034,106.7942676260951
598,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Food Truck,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.184390913285025,106.79542435417193
599,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Café,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.18689142208657,106.79785966873169
600,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Food Truck,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.188239783528524,106.79391504011872
601,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Café,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.186617542226374,106.79356939710758
602,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Food Truck,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.18988186385854,106.79265920639212
603,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Asian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.190719865595368,106.80651985199607
604,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Breakfast Spot,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.191387608369168,106.80659057380208
605,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Indonesian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.189758006181539,106.80710171823836
606,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Food Court,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.189053581800081,106.8072054173306
607,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Indonesian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.188123031057814,106.79176630136723
608,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.193109673830024,106.80622603892071
609,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Fast Food Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.184536667477827,106.79257855675998
610,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Dim Sum Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.196820830160474,106.79861007707017
611,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Asian Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.1906889966761405,106.79149555022329
612,Palmerah,Apartement,Mess Pemerintahan Provinsi Riau,Seafood Restaurant,-6.1910017,106.7943633086912,-6.188737024654808,106.7995721397046,-6.189803887456426,106.79131729594135
613,Taman Sari,Apartement,Hotel Astika,BBQ Joint,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.1513777,106.825905
614,Taman Sari,Apartement,Hotel Astika,Noodle House,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.150410497562174,106.82303018989946
615,Taman Sari,Apartement,Hotel Astika,Noodle House,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.14889293412637,106.82545423223245
616,Taman Sari,Apartement,Hotel Astika,Salad Place,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.152725541277221,106.82704284404092
617,Taman Sari,Apartement,Hotel Astika,Café,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.149081415434173,106.82438883536932
618,Taman Sari,Apartement,Hotel Astika,Donut Shop,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148800476396857,106.82692008717827
619,Taman Sari,Apartement,Hotel Astika,Asian Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148652827199422,106.82653284558857
620,Taman Sari,Apartement,Hotel Astika,Fast Food Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.147844447600243,106.82376331795572
621,Taman Sari,Apartement,Hotel Astika,BBQ Joint,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.151996561979877,106.82577408522647
622,Taman Sari,Apartement,Hotel Astika,Food Truck,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.149847584912658,106.82531316278097
623,Taman Sari,Apartement,Hotel Astika,Chinese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148945,106.824875
624,Taman Sari,Apartement,Hotel Astika,Noodle House,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148797755372321,106.82482810522482
625,Taman Sari,Apartement,Hotel Astika,Javanese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148426173064142,106.82751950829223
626,Taman Sari,Apartement,Hotel Astika,Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.14720533045309,106.82363310843358
627,Taman Sari,Apartement,Hotel Astika,Soup Place,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148602754346078,106.81853394162988
628,Taman Sari,Apartement,Hotel Astika,Noodle House,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.148960945929133,106.8254324194466
629,Taman Sari,Apartement,Hotel Astika,Asian Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.147732,106.818383
630,Taman Sari,Apartement,Hotel Astika,Noodle House,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.14981266381681,106.81761118048166
631,Taman Sari,Apartement,Hotel Astika,Bakery,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.150889534106983,106.81716201131093
632,Taman Sari,Apartement,Hotel Astika,Asian Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.149416219446371,106.82016484729046
633,Taman Sari,Apartement,Hotel Astika,Noodle House,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.149370513060492,106.82114426180893
634,Taman Sari,Apartement,Hotel Astika,Fast Food Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.146918692960576,106.82384214557952
635,Taman Sari,Apartement,Hotel Astika,Chinese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.14629671959832,106.81825166499044
636,Taman Sari,Apartement,Hotel Astika,Dim Sum Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.145805948117324,106.81692453866737
637,Taman Sari,Apartement,Hotel Astika,Asian Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.147667308842061,106.816358065016
638,Taman Sari,Apartement,Hotel Astika,Sandwich Place,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.142618339761627,106.82925911003935
639,Taman Sari,Apartement,Hotel Astika,Chinese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.149430675509307,106.82129194242995
640,Taman Sari,Apartement,Hotel Astika,Chinese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.147684462787572,106.81648921659192
641,Taman Sari,Apartement,Hotel Astika,Chinese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.147397003699553,106.81840423457533
642,Taman Sari,Apartement,Hotel Astika,Chinese Restaurant,-6.14614235,106.8184990440433,-6.149379466663374,106.82505309964066,-6.1489880471766085,106.82496727289886
643,Taman Sari,Apartement,MYHOTEL,Dim Sum Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.145805948117324,106.81692453866737
644,Taman Sari,Apartement,MYHOTEL,Asian Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147667308842061,106.816358065016
645,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147684462787572,106.81648921659192
646,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.14629671959832,106.81825166499044
647,Taman Sari,Apartement,MYHOTEL,Asian Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147732,106.818383
648,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.146923679377256,106.81772261877835
649,Taman Sari,Apartement,MYHOTEL,Soup Place,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.148602754346078,106.81853394162988
650,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.14779088928196,106.81455058395606
651,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.146966482337078,106.81822578917523
652,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.146951056172426,106.81784576435815
653,Taman Sari,Apartement,MYHOTEL,Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147359742959548,106.81579610463814
654,Taman Sari,Apartement,MYHOTEL,Noodle House,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.14684068667808,106.81786518891325
655,Taman Sari,Apartement,MYHOTEL,Noodle House,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.14981266381681,106.81761118048166
656,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147397003699553,106.81840423457533
657,Taman Sari,Apartement,MYHOTEL,Bakery,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.150889534106983,106.81716201131093
658,Taman Sari,Apartement,MYHOTEL,Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147465688140946,106.81532199983205
659,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.147954850138737,106.81849006219618
660,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.148956155279519,106.816760708017
661,Taman Sari,Apartement,MYHOTEL,Noodle House,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.140062044493073,106.8170968019292
662,Taman Sari,Apartement,MYHOTEL,Asian Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.145021243525233,106.81891219958413
663,Taman Sari,Apartement,MYHOTEL,Steakhouse,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.1466275470546545,106.81609013636216
664,Taman Sari,Apartement,MYHOTEL,Bakery,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.149795335862209,106.81786005826292
665,Taman Sari,Apartement,MYHOTEL,Asian Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.14590368662884,106.81575876853842
666,Taman Sari,Apartement,MYHOTEL,Indonesian Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.146272056179781,106.81473965696985
667,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.14824396744688,106.81854211194454
668,Taman Sari,Apartement,MYHOTEL,Dumpling Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.141242697529374,106.81269037527461
669,Taman Sari,Apartement,MYHOTEL,Chinese Restaurant,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.145609655464754,106.81267495829799
670,Taman Sari,Apartement,MYHOTEL,Food Truck,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.139626114196159,106.8222710982298
671,Taman Sari,Apartement,MYHOTEL,Food Court,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.141962625964543,106.81236162687826
672,Taman Sari,Apartement,MYHOTEL,Noodle House,-6.14614235,106.8184990440433,-6.14547986931569,106.81652700858861,-6.143433,106.81316
673,Taman Sari,Apartement,Green Central City,Asian Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.147667308842061,106.816358065016
674,Taman Sari,Apartement,Green Central City,Chinese Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.147684462787572,106.81648921659192
675,Taman Sari,Apartement,Green Central City,Dim Sum Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.145805948117324,106.81692453866737
676,Taman Sari,Apartement,Green Central City,Chinese Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.14779088928196,106.81455058395606
677,Taman Sari,Apartement,Green Central City,Asian Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.147732,106.818383
678,Taman Sari,Apartement,Green Central City,Noodle House,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.14981266381681,106.81761118048166
679,Taman Sari,Apartement,Green Central City,Bakery,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.150889534106983,106.81716201131093
680,Taman Sari,Apartement,Green Central City,Soup Place,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.148602754346078,106.81853394162988
681,Taman Sari,Apartement,Green Central City,Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.147359742959548,106.81579610463814
682,Taman Sari,Apartement,Green Central City,Chinese Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.14629671959832,106.81825166499044
683,Taman Sari,Apartement,Green Central City,Chinese Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.146923679377256,106.81772261877835
684,Taman Sari,Apartement,Green Central City,Chinese Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.148956155279519,106.816760708017
685,Taman Sari,Apartement,Green Central City,Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.147465688140946,106.81532199983205
686,Taman Sari,Apartement,Green Central City,Chinese Restaurant,-6.14614235,106.8184990440433,-6.147302923636809,106.81482743137333,-6.146966482337078,106.81822578917523
